"BehaviorSpace results (NetLogo 6.0.4)"
"ibc/ibc_com_corrected_all_review.nlogo"
"experiment_patches_allsmall"
"05/03/2022 12:53:42:852 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","100","0","100"
"[run number]","perc_small","size_small","bold_prob","[step]","ticks","spec_num","count turtles with [species = 0]","count turtles with [species = 1]","count turtles with [species = 2]","count turtles with [species = 3]","count turtles with [species = 4]","count turtles with [species = 5]","count turtles with [species = 6]","count turtles with [species = 7]","count turtles with [species = 8]","count turtles with [species = 9]","mean [mass] of turtles","mean [hrsize] of turtles","mean [forage_small] of turtles with [species = 0]","mean [forage_small] of turtles with [species = 1]","mean [forage_small] of turtles with [species = 2]","mean [forage_small] of turtles with [species = 3]","mean [forage_small] of turtles with [species = 4]","mean [forage_small] of turtles with [species = 5]","mean [forage_small] of turtles with [species = 6]","mean [forage_small] of turtles with [species = 7]","mean [forage_small] of turtles with [species = 8]","mean [forage_small] of turtles with [species = 9]","count turtles with [core = 1 and species = 0]","count turtles with [core = 1 and species = 1]","count turtles with [core = 1 and species = 2]","count turtles with [core = 1 and species = 3]","count turtles with [core = 1 and species = 4]","count turtles with [core = 1 and species = 5]","count turtles with [core = 1 and species = 6]","count turtles with [core = 1 and species = 7]","count turtles with [core = 1 and species = 8]","count turtles with [core = 1 and species = 9]","count turtles with [core = 2 and species = 0]","count turtles with [core = 2 and species = 1]","count turtles with [core = 2 and species = 2]","count turtles with [core = 2 and species = 3]","count turtles with [core = 2 and species = 4]","count turtles with [core = 2 and species = 5]","count turtles with [core = 2 and species = 6]","count turtles with [core = 2 and species = 7]","count turtles with [core = 2 and species = 8]","count turtles with [core = 2 and species = 9]","count turtles with [ss-use and species = 0]","count turtles with [ss-use and species = 1]","count turtles with [ss-use and species = 2]","count turtles with [ss-use and species = 3]","count turtles with [ss-use and species = 4]","count turtles with [ss-use and species = 5]","count turtles with [ss-use and species = 6]","count turtles with [ss-use and species = 7]","count turtles with [ss-use and species = 8]","count turtles with [ss-use and species = 9]"
"3868","1","13","0.05","1257","1257","4","602","31","0","0","5","0","0","0","0","1","0.010364288228735023","1.4885861006533543","3.0348837209302326","4.193548387096774","<RuntimePrimitiveException>","<RuntimePrimitiveException>","13.8","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","13","6","0","0","0","0","0","0","0","0","0","596","31","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3840","1","4","0.5","2650","2650","4","451","6","113","0","24","0","0","0","0","0","0.015569245899689336","3.4643719681465086","2.9223946784922394","7.166666666666667","6.761061946902655","<RuntimePrimitiveException>","8.291666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4","0","0","0","0","0","0","0","0","0","447","6","113","0","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3872","1","13","0.05","989","989","4","613","24","0","4","1","0","0","0","0","0","0.0098869604095666","1.2637008454025729","2.800978792822186","4.833333333333333","<RuntimePrimitiveException>","5","3","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","607","24","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3863","1","13","0.05","1597","1597","4","585","28","7","0","9","0","0","0","0","0","0.010812410698161629","1.5319037275515321","3.017094017094017","3.857142857142857","7","<RuntimePrimitiveException>","7.888888888888889","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4","0","0","0","0","0","0","0","0","0","581","28","7","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3836","1","4","0.5","3588","3588","4","414","75","84","0","0","25","0","0","0","0","0.016132487432493514","3.6984311217988","3.1280193236714977","5.226666666666667","5.690476190476191","<RuntimePrimitiveException>","<RuntimePrimitiveException>","9.2","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","408","75","84","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3861","1","13","0.05","1964","1964","4","641","17","3","0","0","0","0","0","0","3","0.010298928359671772","1.3428332374970815","2.7628705148205928","4.117647058823529","9.666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","15.666666666666666","6","0","0","0","0","0","0","0","0","0","635","17","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"3828","1","4","0.5","4775","4775","4","193","189","139","14","0","0","0","0","0","0","0.01979489971242381","4.886925986634688","2.772020725388601","6.35978835978836","6.39568345323741","8.571428571428571","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","0","0","0","0","0","0","0","0","0","191","189","139","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3874","1","13","0.05","1280","1280","4","644","25","1","0","3","0","0","0","0","0","0.009995589238920582","1.4525135092939057","3.0139751552795033","5.64","5","<RuntimePrimitiveException>","4.333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","0","0","0","0","0","0","0","0","0","639","25","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3873","1","13","0.05","1462","1462","4","652","0","0","3","0","0","0","0","3","3","0.010403770652910026","1.502600278156567","3.173312883435583","<RuntimePrimitiveException>","<RuntimePrimitiveException>","12","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7.666666666666667","15.333333333333334","6","0","0","0","0","0","0","0","0","0","646","0","0","3","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0"
"3870","1","13","0.05","2129","2129","4","668","7","0","6","6","0","0","0","0","0","0.009992863087817475","1.407421521386173","2.9550898203592815","5.285714285714286","<RuntimePrimitiveException>","4.5","10.666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4","0","0","0","0","0","0","0","0","0","664","7","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3838","1","4","0.5","3104","3104","4","207","96","226","8","0","0","0","0","0","0","0.020986403925361205","5.011929177101132","2.8792270531400965","5.5","6.982300884955753","7.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","0","0","6","0","0","0","0","0","0","0","207","96","220","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3869","1","13","0.05","2146","2146","4","607","33","0","0","0","0","1","0","0","3","0.010463771954724244","1.4150887661511873","2.967051070840198","4.454545454545454","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","13","<RuntimePrimitiveException>","<RuntimePrimitiveException>","25.666666666666668","7","0","0","0","0","0","0","0","0","0","600","33","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"3876","1","13","0.05","1223","1223","4","607","10","3","13","0","0","0","0","0","0","0.01052263084316375","1.439811392904739","2.940691927512356","5","5.333333333333333","8.307692307692308","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","0","0","1","0","0","0","0","0","0","602","10","3","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3875","1","13","0.05","1652","1652","4","628","9","6","0","0","0","0","1","0","0","0.00983444728426079","1.4005661301084757","2.893312101910828","7.222222222222222","6.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","8","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","622","9","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"3877","1","13","0.05","1516","1516","4","640","18","9","0","0","0","0","4","0","0","0.010115864265798986","1.4412134400422507","2.9828125","3.7222222222222223","5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","10.75","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","1","0","0","0","0","0","0","0","634","18","8","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"3879","1","13","0.05","1562","1562","4","635","17","8","0","4","0","0","0","0","0","0.010174097213135391","1.3699062922679246","2.847244094488189","4.117647058823529","6.5","<RuntimePrimitiveException>","11","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","0","0","0","0","0","0","0","0","0","630","17","8","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3878","1","13","0.05","1803","1803","4","622","22","0","0","1","0","0","0","2","0","0.009991806270011963","1.1576465850315003","2.617363344051447","4.2727272727272725","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","9.5","<RuntimePrimitiveException>","5","0","0","0","0","0","0","0","0","0","617","22","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"3880","1","13","0.05","1604","1604","4","683","8","2","3","0","0","0","0","0","0","0.009622844455576202","1.2472843078707654","2.6530014641288435","4.5","5","5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7","0","0","0","0","0","0","0","0","0","676","8","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3813","1","4","0.25","7548","7548","4","230","140","138","0","17","0","0","0","0","0","0.01951618656785907","4.426687284796287","2.5043478260869567","5.421428571428572","7.594202898550725","<RuntimePrimitiveException>","10.470588235294118","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","0","4","0","0","0","0","0","0","0","228","140","134","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3883","1","13","0.1","1435","1435","4","539","76","0","9","3","0","0","0","0","0","0.011771330426582636","1.897088436628999","3.6233766233766236","4.394736842105263","<RuntimePrimitiveException>","7","6.333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7","1","0","0","0","0","0","0","0","0","532","75","0","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3884","1","13","0.1","1468","1468","4","566","49","0","6","0","3","0","0","0","0","0.011131356341266548","1.6667166114449707","3.411660777385159","4.836734693877551","<RuntimePrimitiveException>","11.166666666666666","<RuntimePrimitiveException>","6","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","0","0","0","0","0","0","0","0","0","561","49","0","6","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3891","1","13","0.1","1730","1730","4","455","83","30","0","4","0","0","0","0","0","0.01284839377481536","2.093337118663429","3.8923076923076922","6.759036144578313","5.7","<RuntimePrimitiveException>","6","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3","1","2","0","0","0","0","0","0","0","452","82","28","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3888","1","13","0.1","1999","1999","4","548","29","16","0","0","0","0","0","0","3","0.011155423884516787","1.6378838272287726","3.332116788321168","5.0344827586206895","6.5625","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","18","5","0","0","0","0","0","0","0","0","0","543","29","16","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"3898","1","13","0.1","1066","1066","4","556","51","0","0","6","0","5","0","0","0","0.01139423535426854","1.7264573061852428","3.3992805755395685","4.431372549019608","<RuntimePrimitiveException>","<RuntimePrimitiveException>","11","<RuntimePrimitiveException>","10.2","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","550","51","0","0","6","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3889","1","13","0.1","2056","2056","4","469","115","14","0","9","0","0","0","0","0","0.01291224997270068","2.0052202158818835","3.405117270788913","5.48695652173913","9.357142857142858","<RuntimePrimitiveException>","8.222222222222221","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","2","1","1","0","0","0","0","0","0","0","467","114","13","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3886","1","13","0.1","2507","2507","4","450","55","67","4","0","0","0","0","0","0","0.01316856651992822","1.7291701490949345","3.0555555555555554","5.618181818181818","6.2388059701492535","9.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","444","55","67","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3902","1","13","0.15","1152","1152","4","537","48","6","10","0","0","0","0","0","0","0.01163193257981186","2.0987793411879294","4.268156424581005","5.9375","7.333333333333333","10.3","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","531","48","6","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3885","1","13","0.1","2762","2762","4","497","22","54","11","0","0","0","0","0","0","0.01253904261868564","1.7526397533393043","3.17102615694165","5.590909090909091","7.388888888888889","10.272727272727273","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","0","0","0","0","0","0","0","0","0","492","22","54","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3899","1","13","0.1","1560","1560","4","501","74","3","15","0","0","0","0","0","0","0.01178275478896225","1.702271747963505","3.147704590818363","5.256756756756757","5","8.866666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4","0","0","0","0","0","0","0","0","0","497","74","3","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3897","1","13","0.1","1782","1782","4","458","103","25","0","0","0","0","0","0","7","0.013595467737004336","1.9734121660043906","3.3799126637554586","4.902912621359223","5.6","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","23.285714285714285","5","0","0","0","0","0","0","0","0","0","453","103","25","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"3895","1","13","0.1","1983","1983","4","539","32","28","0","0","0","0","3","0","0","0.011709708097070339","1.9534332017461744","4.038961038961039","6.46875","6.464285714285714","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","19","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7","0","0","0","0","0","0","0","0","0","532","32","28","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"3894","1","13","0.1","2341","2341","4","594","18","9","3","0","0","0","0","0","0","0.01068967511821139","1.7212806688520674","3.4814814814814814","7.611111111111111","12.88888888888889","7.666666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","588","18","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3887","1","13","0.1","2592","2592","4","536","59","0","20","0","0","2","0","0","0","0.012000798397256884","2.0672204362516684","3.8843283582089554","6.677966101694915","<RuntimePrimitiveException>","7.35","<RuntimePrimitiveException>","<RuntimePrimitiveException>","14.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","530","59","0","20","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3892","1","13","0.1","2408","2408","4","583","32","25","6","0","0","0","0","0","0","0.011447629613761069","1.7694842233178318","3.3859348198970842","5.3125","6.36","9","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","577","32","25","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3900","1","13","0.1","1877","1877","4","483","69","17","0","13","0","0","0","0","0","0.012903085310012654","1.9625958572394508","3.8385093167701863","5","6.117647058823529","<RuntimePrimitiveException>","7.076923076923077","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","0","1","0","0","0","0","0","0","0","478","69","16","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3890","1","13","0.1","3095","3095","4","589","16","12","0","0","0","3","0","0","0","0.01082858230210354","1.8328849412566843","3.8438030560271645","4.75","7.333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7","0","0","0","0","0","0","0","0","0","582","16","12","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3881","1","13","0.1","4055","4055","4","520","43","7","25","0","0","0","0","0","0","0.012293890460480857","1.6965719113933535","3.4096153846153845","4.4186046511627906","4.142857142857143","9.2","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4","0","0","0","0","0","0","0","0","0","516","43","7","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3905","1","13","0.15","1750","1750","4","475","75","36","0","3","0","0","0","0","0","0.01275002771279529","2.119952446038364","3.9642105263157896","6.346666666666667","7.944444444444445","<RuntimePrimitiveException>","6","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4","0","0","0","0","0","0","0","0","0","471","75","36","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3882","1","13","0.1","3782","3782","4","403","82","0","51","12","0","0","0","0","0","0.015130958751325821","2.073613940991661","3.466501240694789","5.2926829268292686","<RuntimePrimitiveException>","7.9411764705882355","15.666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7","0","0","0","0","0","0","0","0","0","396","82","0","51","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3893","1","13","0.1","3463","3463","4","473","103","18","3","0","0","0","0","0","0","0.012231492028947672","2.0239197466943906","3.6553911205073994","5.854368932038835","7.055555555555555","18","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","467","103","18","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3909","1","13","0.15","1930","1930","4","477","94","9","3","0","0","0","0","0","0","0.011966479054570964","2.1297773736329955","4.046121593291405","6.861702127659575","7","4.333333333333333","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7","0","0","0","0","0","0","0","0","0","470","94","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3906","1","13","0.15","2468","2468","4","520","64","15","0","0","0","0","0","1","0","0.011810701194325786","1.9744049506104322","3.876923076923077","5.125","6.8","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","8","<RuntimePrimitiveException>","5","0","1","0","0","0","0","0","0","0","515","64","14","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"3903","1","13","0.15","2491","2491","4","469","71","0","3","28","0","0","0","0","0","0.01346619435748925","1.9921847721616566","3.449893390191898","5.056338028169014","<RuntimePrimitiveException>","7","11.607142857142858","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","0","0","0","0","0","0","0","0","0","464","71","0","3","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3915","1","13","0.15","1571","1571","4","494","43","16","10","0","0","0","0","0","0","0.011707597660445598","2.1534911056065607","4.582995951417004","8.093023255813954","9.125","10.9","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4","0","0","0","0","0","0","0","0","0","490","43","16","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3896","1","13","0.1","3802","3802","4","475","94","21","0","0","1","0","0","0","0","0.012242654230240072","1.6666690192828058","3.037894736842105","5.276595744680851","8","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","1","0","0","0","0","0","0","0","0","469","93","21","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3912","1","13","0.15","1908","1908","4","546","35","27","0","3","0","0","0","0","0","0.011561289567736922","2.002674863508026","3.8461538461538463","7.114285714285714","8.037037037037036","<RuntimePrimitiveException>","7.666666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","540","35","27","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3911","1","13","0.15","1996","1996","4","498","89","15","0","0","0","4","0","0","0","0.01231108764875543","1.980320267294144","3.6646586345381524","5.224719101123595","8.266666666666667","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","15.75","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","492","89","15","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3908","1","13","0.15","2543","2543","4","378","144","17","7","0","0","0","0","0","0","0.013458457095055526","1.9947876320519873","3.566137566137566","5.180555555555555","5.588235294117647","11.857142857142858","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","0","0","0","0","0","0","0","0","0","373","144","17","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3916","1","13","0.15","1937","1937","4","457","137","3","0","0","2","0","0","0","0","0.012534399297791784","1.913865678683056","3.533916849015317","5.408759124087592","9.666666666666666","<RuntimePrimitiveException>","<RuntimePrimitiveException>","26","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","6","0","0","0","0","0","0","0","0","0","451","137","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3901","1","13","0.15","4465","4465","4","509","74","0","2","4","0","0","0","0","0","0.011843101331710107","2.147586919859046","4.145383104125736","7.581081081081081","<RuntimePrimitiveException>","4","12.5","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3","0","0","0","0","0","0","0","0","0","506","74","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3918","1","13","0.15","1810","1810","4","489","79","4","7","0","0","0","0","0","0","0.01185590883711216","1.8564561375379747","3.7770961145194275","5.1645569620253164","9.25","9","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7","0","0","0","0","0","0","0","0","0","482","79","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3907","1","13","0.15","3140","3140","4","531","57","0","9","9","0","0","0","0","0","0.012124848957556292","2.2940504859665225","4.431261770244821","5.491228070175438","<RuntimePrimitiveException>","8.555555555555555","19.333333333333332","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","0","0","0","0","0","0","0","0","0","526","57","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3910","1","13","0.15","3156","3156","4","390","152","14","3","0","0","0","0","0","0","0.013398751761418129","2.4202450976697554","4.17948717948718","7.532894736842105","4.785714285714286","19","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","5","0","0","0","0","0","0","0","0","0","385","152","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3923","1","13","0.25","1531","1531","4","405","92","0","0","41","0","0","10","0","0","0.015890669197698798","2.3132101418923","3.9802469135802467","6.293478260869565","<RuntimePrimitiveException>","<RuntimePrimitiveException>","9.24390243902439","<RuntimePrimitiveException>","<RuntimePrimitiveException>","7.7","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3","0","0","0","0","0","0","0","0","0","402","92","0","0","41","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0"
"3924","1","13","0.25","1815","1815","4","368","120","66","5","0","0","0","0","0","0","0.014940455423954935","2.609519233956792","3.9918478260869565","6.808333333333334","8.378787878787879","8.8","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","3","1","1","0","0","0","0","0","0","0","365","119","65","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3921","1","13","0.25","1930","1930","4","346","109","90","3","0","0","0","0","0","0","0.015371461769658609","2.599066544632276","4.161849710982659","7.6422018348623855","7.088888888888889","3.6666666666666665","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","<RuntimePrimitiveException>","4","0","0","0","0","0","0","0","0","0","342","109","90","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
